transaction_id,timestamp,amount,currency,sender_account_id,receiver_account_id,sender_customer_id,receiver_customer_id,transaction_type,sender_country,receiver_country
520,2025-06-07T00:00:20,27616.16,INR,ACC1043,ACC1056,CUST007,CUST011,deposit,India,India
521,2025-06-07T10:17:38,42222.09,INR,ACC1091,ACC1021,CUST039,CUST031,deposit,India,India
522,2025-06-07T09:27:08,74414.63,INR,ACC1092,ACC1057,CUST028,CUST004,transfer,India,India
523,2025-06-02T22:37:48,39804.58,INR,ACC1039,ACC1096,CUST039,CUST007,withdrawal,India,India
524,2025-06-07T11:11:04,88182.82,INR,ACC1033,ACC1100,CUST001,CUST026,payment,India,India
525,2025-06-02T08:55:34,43332.07,INR,ACC1026,ACC1073,CUST019,CUST008,transfer,India,India
526,2025-06-04T23:58:26,19473.14,INR,ACC1011,ACC1090,CUST020,CUST030,withdrawal,India,India
527,2025-06-08T05:58:29,2496.23,INR,ACC1067,ACC1045,CUST038,CUST010,withdrawal,India,India
528,2025-06-01T15:39:56,64725.1,INR,ACC1021,ACC1008,CUST031,CUST046,deposit,India,India
529,2025-06-02T22:52:54,47391.64,INR,ACC1036,ACC1031,CUST048,CUST007,withdrawal,India,India
530,2025-06-07T02:27:48,87939.34,INR,ACC1033,ACC1022,CUST001,CUST021,deposit,India,India
531,2025-06-03T10:46:03,31401.14,INR,ACC1048,ACC1032,CUST025,CUST018,transfer,Nigeria,India
532,2025-06-05T10:27:09,32832.52,INR,ACC1053,ACC1055,CUST031,CUST020,withdrawal,India,India
533,2025-06-05T23:31:17,44854.31,INR,ACC1017,ACC1088,CUST017,CUST040,withdrawal,India,India
534,2025-06-03T10:09:04,24599.64,INR,ACC1023,ACC1061,CUST047,CUST030,transfer,India,India
535,2025-06-08T08:44:19,1207.48,INR,ACC1096,ACC1008,CUST007,CUST046,transfer,India,India
536,2025-06-02T16:06:26,6698.79,INR,ACC1018,ACC1071,CUST044,CUST030,deposit,India,India
537,2025-06-03T11:45:46,31682.89,INR,ACC1024,ACC1003,CUST016,CUST016,deposit,India,India
538,2025-06-01T21:26:09,78649.49,INR,ACC1082,ACC1067,CUST042,CUST038,payment,India,India
539,2025-06-05T21:45:48,43627.62,INR,ACC1070,ACC1018,CUST021,CUST044,payment,India,India
540,2025-06-01T10:21:41,85192.13,INR,ACC1055,ACC1049,CUST020,CUST028,withdrawal,India,India
541,2025-06-06T17:34:16,67548.03,INR,ACC1003,ACC1067,CUST016,CUST038,payment,India,India
542,2025-06-06T07:12:44,86723.24,INR,ACC1003,ACC1029,CUST016,CUST017,transfer,India,India
543,2025-06-01T22:18:49,35971.97,INR,ACC1077,ACC1022,CUST016,CUST021,payment,India,India
544,2025-06-02T03:49:49,45922.96,INR,ACC1087,ACC1041,CUST014,CUST016,payment,India,India
545,2025-06-06T18:33:53,81079.21,INR,ACC1097,ACC1092,CUST041,CUST028,withdrawal,India,India
546,2025-06-02T17:53:06,78318.51,INR,ACC1010,ACC1030,CUST027,CUST026,transfer,India,India
547,2025-06-05T14:41:35,58513.19,INR,ACC1078,ACC1067,CUST028,CUST038,payment,India,India
548,2025-06-07T13:37:18,16213.68,INR,ACC1073,ACC1069,CUST008,CUST011,payment,India,India
549,2025-06-03T13:12:47,58060.85,INR,ACC1018,ACC1060,CUST044,CUST047,transfer,India,India
550,2025-06-06T18:23:13,42956.64,INR,ACC1020,ACC1066,CUST003,CUST040,withdrawal,India,India
551,2025-06-06T01:52:18,71950.8,INR,ACC1011,ACC1036,CUST020,CUST048,deposit,India,India
552,2025-06-04T01:20:32,79322.27,INR,ACC1048,ACC1012,CUST025,CUST040,payment,Nigeria,India
553,2025-06-06T18:14:29,52884.41,INR,ACC1010,ACC1077,CUST027,CUST016,payment,India,India
554,2025-06-01T14:53:06,37145.52,INR,ACC1030,ACC1072,CUST026,CUST029,transfer,India,India
555,2025-06-06T22:42:46,47140.21,INR,ACC1070,ACC1043,CUST021,CUST007,payment,India,India
556,2025-06-05T11:29:31,88416.39,INR,ACC1029,ACC1064,CUST017,CUST002,withdrawal,India,India
557,2025-06-02T02:48:53,48247.11,INR,ACC1080,ACC1093,CUST048,CUST029,deposit,India,India
558,2025-06-02T02:35:05,63839.74,INR,ACC1038,ACC1004,CUST006,CUST008,transfer,India,India
559,2025-06-01T22:57:34,7726.4,INR,ACC1017,ACC1064,CUST017,CUST002,withdrawal,India,India
560,2025-06-04T15:55:44,22858.14,INR,ACC1041,ACC1051,CUST016,CUST034,withdrawal,India,India
561,2025-06-02T03:22:24,41995.45,INR,ACC1030,ACC1083,CUST026,CUST006,deposit,India,India
562,2025-06-02T21:35:15,84207.22,INR,ACC1039,ACC1021,CUST039,CUST031,payment,India,India
563,2025-06-06T13:08:39,7022.11,INR,ACC1021,ACC1026,CUST031,CUST019,transfer,India,India
564,2025-06-02T00:58:52,13939.81,INR,ACC1026,ACC1089,CUST019,CUST010,deposit,India,India
565,2025-06-02T18:50:43,45548.28,INR,ACC1063,ACC1067,CUST032,CUST038,transfer,India,India
566,2025-06-06T09:40:04,72758.04,INR,ACC1053,ACC1017,CUST031,CUST017,transfer,India,India
567,2025-06-06T05:24:31,32998.74,INR,ACC1090,ACC1042,CUST030,CUST018,transfer,India,India
568,2025-06-01T10:43:44,34339.26,INR,ACC1035,ACC1021,CUST029,CUST031,payment,India,India
569,2025-06-05T21:32:36,7511.35,INR,ACC1091,ACC1100,CUST039,CUST026,transfer,India,India
570,2025-06-05T06:50:21,84806.39,INR,ACC1033,ACC1094,CUST001,CUST042,transfer,India,India
571,2025-06-06T13:13:25,70141.92,INR,ACC1030,ACC1064,CUST026,CUST002,deposit,India,India
572,2025-06-05T17:32:13,911.43,INR,ACC1045,ACC1063,CUST010,CUST032,transfer,India,India
573,2025-06-06T06:41:13,72894.93,INR,ACC1067,ACC1041,CUST038,CUST016,payment,India,India
574,2025-06-05T23:11:43,75196.47,INR,ACC1082,ACC1051,CUST042,CUST034,deposit,India,India
575,2025-06-06T12:24:42,58650.31,INR,ACC1046,ACC1078,CUST038,CUST028,withdrawal,China,India
576,2025-06-03T09:26:56,46442.21,INR,ACC1007,ACC1074,CUST015,CUST048,deposit,India,India
577,2025-06-07T07:18:24,26672.31,INR,ACC1069,ACC1003,CUST011,CUST016,withdrawal,India,India
578,2025-06-03T05:24:39,30272.41,INR,ACC1031,ACC1022,CUST007,CUST021,transfer,India,India
579,2025-06-03T17:07:10,52555.04,INR,ACC1087,ACC1008,CUST014,CUST046,payment,India,India
580,2025-06-04T13:13:42,11533.53,INR,ACC1082,ACC1029,CUST042,CUST017,withdrawal,India,India
581,2025-06-02T04:20:24,23696.55,INR,ACC1038,ACC1031,CUST006,CUST007,deposit,India,India
582,2025-06-05T05:02:35,86664.89,INR,ACC1030,ACC1009,CUST026,CUST016,transfer,India,India
583,2025-06-04T07:12:28,84504.51,INR,ACC1067,ACC1095,CUST038,CUST037,deposit,India,India
584,2025-06-01T12:05:50,14414.95,INR,ACC1087,ACC1083,CUST014,CUST006,transfer,India,India
585,2025-06-01T22:00:18,37445.86,INR,ACC1016,ACC1052,CUST031,CUST013,withdrawal,India,India
586,2025-06-04T09:37:21,20098.49,INR,ACC1091,ACC1088,CUST039,CUST040,deposit,India,India
587,2025-06-03T12:38:57,56192.98,INR,ACC1089,ACC1042,CUST010,CUST018,withdrawal,India,India
588,2025-06-06T09:16:11,84262.28,INR,ACC1015,ACC1066,CUST002,CUST040,withdrawal,India,India
589,2025-06-08T07:42:34,25674.33,INR,ACC1055,ACC1095,CUST020,CUST037,deposit,India,India
590,2025-06-06T16:15:35,81246.05,INR,ACC1025,ACC1065,CUST037,CUST027,transfer,India,India
591,2025-06-05T19:39:12,37267.08,INR,ACC1087,ACC1033,CUST014,CUST001,payment,India,India
592,2025-06-03T16:23:52,36609.42,INR,ACC1002,ACC1068,CUST049,CUST042,withdrawal,India,India
593,2025-06-01T15:35:20,86397.99,INR,ACC1081,ACC1068,CUST002,CUST042,payment,India,India
594,2025-06-02T08:51:34,83185.64,INR,ACC1053,ACC1016,CUST031,CUST031,deposit,India,India
595,2025-06-04T08:24:31,50312.01,INR,ACC1048,ACC1082,CUST025,CUST042,deposit,Nigeria,India
596,2025-06-05T09:13:27,55522.19,INR,ACC1045,ACC1072,CUST010,CUST029,withdrawal,India,India
597,2025-06-07T12:37:09,32307.06,INR,ACC1066,ACC1095,CUST040,CUST037,payment,India,India
598,2025-06-02T14:47:12,63081.1,INR,ACC1081,ACC1004,CUST002,CUST008,payment,India,India
599,2025-06-08T07:53:05,62985.87,INR,ACC1090,ACC1027,CUST030,CUST017,withdrawal,India,India
600,2025-06-02T13:55:29,17405.07,INR,ACC1095,ACC1009,CUST037,CUST016,transfer,India,India
601,2025-06-02T19:50:43,18228.84,INR,ACC1090,ACC1021,CUST030,CUST031,transfer,India,India
602,2025-06-04T22:55:22,64504.51,INR,ACC1092,ACC1023,CUST028,CUST047,payment,India,India
603,2025-06-07T02:32:48,24739.74,INR,ACC1048,ACC1054,CUST025,CUST009,payment,Nigeria,India
604,2025-06-04T07:55:06,53849.6,INR,ACC1097,ACC1030,CUST041,CUST026,withdrawal,India,India
605,2025-06-07T17:47:22,13074.23,INR,ACC1054,ACC1071,CUST009,CUST030,payment,India,India
606,2025-06-06T12:19:30,6167.25,INR,ACC1062,ACC1093,CUST038,CUST029,payment,India,India
607,2025-06-04T11:36:18,84471.18,INR,ACC1051,ACC1015,CUST034,CUST002,payment,India,India
608,2025-06-04T09:24:43,66650.72,INR,ACC1085,ACC1060,CUST013,CUST047,payment,India,India
609,2025-06-02T09:12:03,58517.32,INR,ACC1075,ACC1060,CUST031,CUST047,deposit,Nigeria,India
610,2025-06-05T07:03:08,6753.93,INR,ACC1024,ACC1010,CUST016,CUST027,transfer,India,India
611,2025-06-05T12:42:51,88352.79,INR,ACC1090,ACC1013,CUST030,CUST038,deposit,India,India
612,2025-06-02T12:08:12,61175.61,INR,ACC1090,ACC1005,CUST030,CUST024,withdrawal,India,China
613,2025-06-02T09:49:23,10086.06,INR,ACC1059,ACC1090,CUST012,CUST030,withdrawal,India,India
614,2025-06-05T05:48:49,57535.67,INR,ACC1004,ACC1075,CUST008,CUST031,transfer,India,Nigeria
615,2025-06-05T18:58:17,20055.63,INR,ACC1030,ACC1065,CUST026,CUST027,payment,India,India
616,2025-06-06T21:17:57,751.79,INR,ACC1004,ACC1059,CUST008,CUST012,deposit,India,India
617,2025-06-02T16:19:58,46094.4,INR,ACC1028,ACC1042,CUST005,CUST018,transfer,Nigeria,India
618,2025-06-04T13:40:31,77169.08,INR,ACC1077,ACC1081,CUST016,CUST002,deposit,India,India
619,2025-06-04T01:12:07,8061.89,INR,ACC1005,ACC1016,CUST024,CUST031,deposit,China,India
620,2025-06-04T12:02:43,49154.71,INR,ACC1026,ACC1021,CUST019,CUST031,transfer,India,India
621,2025-06-06T08:28:46,59606.66,INR,ACC1015,ACC1004,CUST002,CUST008,withdrawal,India,India
622,2025-06-07T02:07:13,19624.09,INR,ACC1057,ACC1012,CUST004,CUST040,withdrawal,India,India
623,2025-06-02T12:13:08,86964.13,INR,ACC1021,ACC1034,CUST031,CUST001,deposit,India,India
624,2025-06-06T20:31:38,62738.08,INR,ACC1041,ACC1039,CUST016,CUST039,transfer,India,India
625,2025-06-02T11:09:53,2072.55,INR,ACC1007,ACC1085,CUST015,CUST013,deposit,India,India
626,2025-06-04T07:14:37,63567.82,INR,ACC1041,ACC1088,CUST016,CUST040,withdrawal,India,India
627,2025-06-03T15:53:30,53753.77,INR,ACC1027,ACC1042,CUST017,CUST018,payment,India,India
628,2025-06-02T23:21:59,89832.26,INR,ACC1035,ACC1015,CUST029,CUST002,deposit,India,India
629,2025-06-02T16:45:14,28513.94,INR,ACC1057,ACC1061,CUST004,CUST030,payment,India,India
630,2025-06-07T15:11:11,63667.78,INR,ACC1034,ACC1015,CUST001,CUST002,transfer,India,India
631,2025-06-07T18:13:13,62323.13,INR,ACC1059,ACC1058,CUST012,CUST043,payment,India,India
632,2025-06-08T03:26:15,15994.21,INR,ACC1100,ACC1001,CUST026,CUST007,transfer,India,India
633,2025-06-06T08:41:11,15505.78,INR,ACC1005,ACC1012,CUST024,CUST040,transfer,China,India
634,2025-06-04T22:38:45,35148.95,INR,ACC1028,ACC1052,CUST005,CUST013,withdrawal,Nigeria,India
635,2025-06-06T12:01:47,85570.46,INR,ACC1099,ACC1013,CUST041,CUST038,payment,India,India
636,2025-06-08T07:11:38,23344.85,INR,ACC1091,ACC1009,CUST039,CUST016,transfer,India,India
637,2025-06-07T14:37:16,5398.97,INR,ACC1048,ACC1060,CUST025,CUST047,transfer,Nigeria,India
638,2025-06-05T07:21:51,24645.11,INR,ACC1010,ACC1007,CUST027,CUST015,deposit,India,India
639,2025-06-05T20:17:56,33537.43,INR,ACC1021,ACC1077,CUST031,CUST016,transfer,India,India
640,2025-06-04T08:06:22,76733.83,INR,ACC1085,ACC1001,CUST013,CUST007,transfer,India,India
641,2025-06-05T14:40:41,68820.28,INR,ACC1079,ACC1097,CUST028,CUST041,withdrawal,India,India
642,2025-06-06T22:30:32,63775.42,INR,ACC1065,ACC1096,CUST027,CUST007,transfer,India,India
643,2025-06-05T07:01:58,84375.34,INR,ACC1027,ACC1083,CUST017,CUST006,deposit,India,India
644,2025-06-04T12:59:25,41227.35,INR,ACC1098,ACC1046,CUST026,CUST038,deposit,India,China
645,2025-06-01T15:19:02,46541.58,INR,ACC1065,ACC1090,CUST027,CUST030,withdrawal,India,India
646,2025-06-05T13:10:35,25749.23,INR,ACC1093,ACC1062,CUST029,CUST038,transfer,India,India
647,2025-06-06T18:10:32,45504.11,INR,ACC1084,ACC1063,CUST015,CUST032,transfer,India,India
648,2025-06-07T07:21:47,72486.05,INR,ACC1064,ACC1055,CUST002,CUST020,payment,India,India
649,2025-06-05T17:44:46,86392.11,INR,ACC1003,ACC1054,CUST016,CUST009,withdrawal,India,India
650,2025-06-06T16:44:03,15339.65,INR,ACC1025,ACC1073,CUST037,CUST008,deposit,India,India
651,2025-06-07T10:46:27,32992.19,INR,ACC1020,ACC1028,CUST003,CUST005,transfer,India,Nigeria
652,2025-06-04T21:59:26,58046.25,INR,ACC1075,ACC1062,CUST031,CUST038,deposit,Nigeria,India
653,2025-06-03T20:56:20,18297.58,INR,ACC1017,ACC1055,CUST017,CUST020,transfer,India,India
654,2025-06-01T19:46:09,87101.91,INR,ACC1088,ACC1086,CUST040,CUST011,payment,India,India
655,2025-06-04T03:33:13,58943.38,INR,ACC1067,ACC1013,CUST038,CUST038,deposit,India,India
656,2025-06-05T17:03:38,68134.57,INR,ACC1059,ACC1066,CUST012,CUST040,transfer,India,India
657,2025-06-05T05:40:44,56153.07,INR,ACC1033,ACC1084,CUST001,CUST015,deposit,India,India
658,2025-06-01T11:11:26,43202.41,INR,ACC1006,ACC1026,CUST045,CUST019,payment,India,India
659,2025-06-04T14:33:04,57006.73,INR,ACC1010,ACC1086,CUST027,CUST011,deposit,India,India
660,2025-06-06T23:41:51,5194.14,INR,ACC1083,ACC1034,CUST006,CUST001,transfer,India,India
661,2025-06-02T06:48:05,41477.79,INR,ACC1074,ACC1012,CUST048,CUST040,deposit,India,India
662,2025-06-06T01:08:07,13431.72,INR,ACC1067,ACC1015,CUST038,CUST002,transfer,India,India
663,2025-06-02T02:32:31,82251.79,INR,ACC1002,ACC1091,CUST049,CUST039,transfer,India,India
664,2025-06-07T22:32:21,2401.22,INR,ACC1082,ACC1062,CUST042,CUST038,withdrawal,India,India
665,2025-06-08T07:12:24,25491.9,INR,ACC1061,ACC1077,CUST030,CUST016,transfer,India,India
666,2025-06-02T20:03:16,3727.63,INR,ACC1029,ACC1046,CUST017,CUST038,deposit,India,China
667,2025-06-07T13:36:19,89696.66,INR,ACC1022,ACC1079,CUST021,CUST028,deposit,India,India
668,2025-06-03T10:46:11,84772.69,INR,ACC1082,ACC1021,CUST042,CUST031,deposit,India,India
669,2025-06-03T15:39:46,28991.81,INR,ACC1078,ACC1083,CUST028,CUST006,payment,India,India
670,2025-06-07T21:04:38,75338.58,INR,ACC1012,ACC1033,CUST040,CUST001,withdrawal,India,India
671,2025-06-05T12:29:17,83995.78,INR,ACC1020,ACC1008,CUST003,CUST046,transfer,India,India
672,2025-06-08T08:49:43,47895.11,INR,ACC1035,ACC1062,CUST029,CUST038,payment,India,India
673,2025-06-05T07:55:38,14305.18,INR,ACC1081,ACC1046,CUST002,CUST038,deposit,India,China
674,2025-06-01T16:45:46,48510.83,INR,ACC1077,ACC1041,CUST016,CUST016,deposit,India,India
675,2025-06-05T04:42:30,8678.48,INR,ACC1071,ACC1025,CUST030,CUST037,transfer,India,India
676,2025-06-07T18:19:40,12405.34,INR,ACC1010,ACC1061,CUST027,CUST030,deposit,India,India
677,2025-06-08T07:37:50,67600.04,INR,ACC1068,ACC1003,CUST042,CUST016,withdrawal,India,India
678,2025-06-02T18:45:23,41130.1,INR,ACC1095,ACC1034,CUST037,CUST001,transfer,India,India
679,2025-06-03T03:10:34,69636.61,INR,ACC1062,ACC1093,CUST038,CUST029,payment,India,India
680,2025-06-03T07:15:12,46636.29,INR,ACC1094,ACC1022,CUST042,CUST021,payment,India,India
681,2025-06-03T02:14:39,38457.89,INR,ACC1052,ACC1090,CUST013,CUST030,deposit,India,India
682,2025-06-04T23:26:23,23832.04,INR,ACC1030,ACC1085,CUST026,CUST013,deposit,India,India
683,2025-06-07T06:16:12,25030.32,INR,ACC1028,ACC1097,CUST005,CUST041,deposit,Nigeria,India
684,2025-06-05T03:52:08,85856.21,INR,ACC1097,ACC1012,CUST041,CUST040,deposit,India,India
685,2025-06-03T11:14:08,59885.33,INR,ACC1055,ACC1021,CUST020,CUST031,deposit,India,India
686,2025-06-01T12:35:35,5303.35,INR,ACC1017,ACC1032,CUST017,CUST018,withdrawal,India,India
687,2025-06-04T14:34:18,22772.17,INR,ACC1075,ACC1081,CUST031,CUST002,withdrawal,Nigeria,India
688,2025-06-02T04:35:19,61734.39,INR,ACC1044,ACC1043,CUST001,CUST007,withdrawal,India,India
689,2025-06-04T14:08:42,21016.95,INR,ACC1060,ACC1001,CUST047,CUST007,transfer,India,India
690,2025-06-02T20:57:14,61183.09,INR,ACC1015,ACC1068,CUST002,CUST042,withdrawal,India,India
691,2025-06-06T23:11:47,27803.0,INR,ACC1059,ACC1034,CUST012,CUST001,withdrawal,India,India
692,2025-06-08T02:52:43,85473.91,INR,ACC1001,ACC1100,CUST007,CUST026,withdrawal,India,India
693,2025-06-08T05:17:32,48769.79,INR,ACC1018,ACC1057,CUST044,CUST004,payment,India,India
694,2025-06-07T19:06:00,73458.98,INR,ACC1037,ACC1013,CUST041,CUST038,withdrawal,India,India
695,2025-06-05T17:30:43,89936.0,INR,ACC1007,ACC1036,CUST015,CUST048,withdrawal,India,India
696,2025-06-03T12:47:11,61266.45,INR,ACC1090,ACC1100,CUST030,CUST026,transfer,India,India
697,2025-06-01T10:45:02,1446.92,INR,ACC1095,ACC1054,CUST037,CUST009,withdrawal,India,India
698,2025-06-06T13:22:42,13445.83,INR,ACC1070,ACC1005,CUST021,CUST024,payment,India,China
699,2025-06-02T01:33:53,88756.28,INR,ACC1028,ACC1044,CUST005,CUST001,transfer,Nigeria,India
700,2025-06-05T01:53:16,14380.1,INR,ACC1059,ACC1038,CUST012,CUST006,deposit,India,India
701,2025-06-08T00:01:47,27477.13,INR,ACC1022,ACC1053,CUST021,CUST031,transfer,India,India
702,2025-06-02T14:46:45,70277.04,INR,ACC1058,ACC1029,CUST043,CUST017,deposit,India,India
703,2025-06-05T19:58:38,5240.0,INR,ACC1004,ACC1013,CUST008,CUST038,withdrawal,India,India
704,2025-06-01T17:48:58,88585.64,INR,ACC1034,ACC1004,CUST001,CUST008,withdrawal,India,India
705,2025-06-05T13:43:41,5284.53,INR,ACC1038,ACC1056,CUST006,CUST011,transfer,India,India
706,2025-06-06T09:10:53,49336.99,INR,ACC1006,ACC1020,CUST045,CUST003,payment,India,India
707,2025-06-04T16:37:16,26419.65,INR,ACC1007,ACC1060,CUST015,CUST047,payment,India,India
708,2025-06-05T12:04:05,70481.18,INR,ACC1068,ACC1091,CUST042,CUST039,deposit,India,India
709,2025-06-07T09:25:57,15002.25,INR,ACC1048,ACC1052,CUST025,CUST013,deposit,Nigeria,India
710,2025-06-03T21:08:43,38970.62,INR,ACC1030,ACC1077,CUST026,CUST016,payment,India,India
711,2025-06-07T20:08:01,29072.64,INR,ACC1002,ACC1099,CUST049,CUST041,withdrawal,India,India
712,2025-06-04T05:07:14,84315.74,INR,ACC1084,ACC1056,CUST015,CUST011,deposit,India,India
713,2025-06-05T05:07:08,19401.31,INR,ACC1026,ACC1016,CUST019,CUST031,deposit,India,India
714,2025-06-01T11:51:40,5280.38,INR,ACC1075,ACC1055,CUST031,CUST020,payment,Nigeria,India
715,2025-06-08T06:23:22,16846.62,INR,ACC1008,ACC1003,CUST046,CUST016,withdrawal,India,India
716,2025-06-02T08:56:04,68726.12,INR,ACC1061,ACC1002,CUST030,CUST049,payment,India,India
717,2025-06-04T13:17:17,11253.4,INR,ACC1015,ACC1067,CUST002,CUST038,transfer,India,India
718,2025-06-03T14:26:20,9243.87,INR,ACC1002,ACC1085,CUST049,CUST013,payment,India,India
719,2025-06-06T13:35:15,7481.89,INR,ACC1053,ACC1003,CUST031,CUST016,withdrawal,India,India
720,2025-06-01T17:19:44,56617.13,INR,ACC1023,ACC1008,CUST047,CUST046,transfer,India,India
721,2025-06-03T15:29:58,7560.1,INR,ACC1048,ACC1086,CUST025,CUST011,transfer,Nigeria,India
722,2025-06-01T16:51:48,86327.28,INR,ACC1093,ACC1074,CUST029,CUST048,payment,India,India
723,2025-06-01T09:30:38,33281.14,INR,ACC1088,ACC1099,CUST040,CUST041,transfer,India,India
724,2025-06-07T21:06:31,41353.96,INR,ACC1053,ACC1078,CUST031,CUST028,transfer,India,India
725,2025-06-05T12:31:25,4060.67,INR,ACC1058,ACC1067,CUST043,CUST038,deposit,India,India
726,2025-06-07T02:17:38,36343.28,INR,ACC1100,ACC1097,CUST026,CUST041,deposit,India,India
727,2025-06-03T07:55:15,42560.13,INR,ACC1068,ACC1020,CUST042,CUST003,withdrawal,India,India
728,2025-06-06T02:51:10,49688.66,INR,ACC1025,ACC1075,CUST037,CUST031,withdrawal,India,Nigeria
729,2025-06-07T11:01:39,16262.37,INR,ACC1020,ACC1096,CUST003,CUST007,deposit,India,India
730,2025-06-01T10:43:37,80630.11,INR,ACC1084,ACC1059,CUST015,CUST012,transfer,India,India
731,2025-06-03T17:25:31,9296.35,INR,ACC1058,ACC1098,CUST043,CUST026,transfer,India,India
732,2025-06-02T19:43:50,6310.28,INR,ACC1044,ACC1014,CUST001,CUST028,payment,India,India
733,2025-06-04T02:13:33,25679.35,INR,ACC1003,ACC1099,CUST016,CUST041,payment,India,India
734,2025-06-02T01:52:59,12392.18,INR,ACC1061,ACC1011,CUST030,CUST020,payment,India,India
735,2025-06-01T12:24:02,48563.05,INR,ACC1002,ACC1027,CUST049,CUST017,payment,India,India
736,2025-06-03T00:09:54,62116.85,INR,ACC1012,ACC1090,CUST040,CUST030,transfer,India,India
737,2025-06-07T22:29:04,65858.19,INR,ACC1088,ACC1028,CUST040,CUST005,withdrawal,India,Nigeria
738,2025-06-05T19:07:16,411.09,INR,ACC1086,ACC1016,CUST011,CUST031,transfer,India,India
739,2025-06-07T05:53:45,17153.66,INR,ACC1074,ACC1087,CUST048,CUST014,withdrawal,India,India
740,2025-06-07T21:30:04,80096.55,INR,ACC1096,ACC1083,CUST007,CUST006,withdrawal,India,India
741,2025-06-07T23:33:57,10282.47,INR,ACC1055,ACC1033,CUST020,CUST001,withdrawal,India,India
742,2025-06-05T15:30:30,73842.97,INR,ACC1092,ACC1073,CUST028,CUST008,transfer,India,India
743,2025-06-06T18:47:44,4633.35,INR,ACC1082,ACC1023,CUST042,CUST047,payment,India,India
744,2025-06-04T08:13:58,74621.14,INR,ACC1073,ACC1041,CUST008,CUST016,transfer,India,India
745,2025-06-05T22:20:03,42129.6,INR,ACC1033,ACC1031,CUST001,CUST007,deposit,India,India
746,2025-06-06T18:22:35,30106.36,INR,ACC1071,ACC1070,CUST030,CUST021,payment,India,India
747,2025-06-01T11:04:02,1953.47,INR,ACC1081,ACC1028,CUST002,CUST005,withdrawal,India,Nigeria
748,2025-06-05T19:40:11,21377.75,INR,ACC1020,ACC1099,CUST003,CUST041,payment,India,India
749,2025-06-02T07:31:46,14913.67,INR,ACC1100,ACC1035,CUST026,CUST029,deposit,India,India
750,2025-06-07T10:11:49,65843.31,INR,ACC1057,ACC1095,CUST004,CUST037,payment,India,India
751,2025-06-02T11:05:34,4265.59,INR,ACC1013,ACC1059,CUST038,CUST012,payment,India,India
752,2025-06-05T09:29:23,80944.98,INR,ACC1019,ACC1028,CUST041,CUST005,withdrawal,India,Nigeria
753,2025-06-03T23:01:49,6720.22,INR,ACC1059,ACC1054,CUST012,CUST009,deposit,India,India
754,2025-06-07T19:45:17,1961.02,INR,ACC1011,ACC1015,CUST020,CUST002,transfer,India,India
755,2025-06-03T19:28:50,55617.39,INR,ACC1044,ACC1089,CUST001,CUST010,deposit,India,India
756,2025-06-04T01:25:09,87384.3,INR,ACC1059,ACC1025,CUST012,CUST037,withdrawal,India,India
757,2025-06-03T02:24:41,73205.86,INR,ACC1070,ACC1001,CUST021,CUST007,deposit,India,India
758,2025-06-05T05:23:17,5542.9,INR,ACC1003,ACC1071,CUST016,CUST030,withdrawal,India,India
759,2025-06-07T13:19:04,76333.47,INR,ACC1085,ACC1033,CUST013,CUST001,transfer,India,India
760,2025-06-05T14:02:07,49359.81,INR,ACC1001,ACC1007,CUST007,CUST015,payment,India,India
761,2025-06-07T15:59:10,71441.04,INR,ACC1086,ACC1009,CUST011,CUST016,withdrawal,India,India
762,2025-06-03T11:18:00,28570.7,INR,ACC1052,ACC1092,CUST013,CUST028,deposit,India,India
763,2025-06-06T17:11:53,32515.35,INR,ACC1038,ACC1087,CUST006,CUST014,withdrawal,India,India
764,2025-06-07T22:17:32,22887.97,INR,ACC1024,ACC1096,CUST016,CUST007,withdrawal,India,India
765,2025-06-07T19:08:38,79616.63,INR,ACC1064,ACC1084,CUST002,CUST015,payment,India,India
766,2025-06-06T12:42:32,776.78,INR,ACC1054,ACC1019,CUST009,CUST041,transfer,India,India
767,2025-06-02T22:18:57,58932.53,INR,ACC1061,ACC1097,CUST030,CUST041,deposit,India,India
768,2025-06-03T18:54:04,41171.19,INR,ACC1011,ACC1091,CUST020,CUST039,payment,India,India
769,2025-06-05T12:59:42,18196.95,INR,ACC1084,ACC1078,CUST015,CUST028,deposit,India,India
770,2025-06-02T10:48:26,26724.76,INR,ACC1028,ACC1019,CUST005,CUST041,withdrawal,Nigeria,India
771,2025-06-05T17:45:43,13348.93,INR,ACC1058,ACC1028,CUST043,CUST005,payment,India,Nigeria
772,2025-06-03T04:18:05,53802.93,INR,ACC1040,ACC1006,CUST031,CUST045,deposit,India,India
773,2025-06-07T00:34:00,10501.34,INR,ACC1077,ACC1081,CUST016,CUST002,withdrawal,India,India
774,2025-06-07T18:15:32,87250.45,INR,ACC1012,ACC1081,CUST040,CUST002,payment,India,India
775,2025-06-04T21:02:43,47241.11,INR,ACC1031,ACC1072,CUST007,CUST029,withdrawal,India,India
776,2025-06-03T16:52:35,19093.92,INR,ACC1018,ACC1063,CUST044,CUST032,withdrawal,India,India
777,2025-06-04T06:36:57,65623.43,INR,ACC1099,ACC1090,CUST041,CUST030,deposit,India,India
778,2025-06-03T22:38:53,2022.69,INR,ACC1021,ACC1083,CUST031,CUST006,transfer,India,India
